title,authors,url,year,abstract
"Synanthropic triatomines in Hidalgo state, Mexico: Spatial-temporal distribution, domestic transmission cycle, and natural infection with Trypanosoma cruzi.","Chico-Avelino, M., A. López-Mejía, J. Ramos-Frías, H. A. Villafuentes-Téllez, I. Menchaca-Armenta, R. Montoya-Ayala, S.Martínez-Calvillo and R. G. Manning-Cela.",https://bibtri.cepave.edu.ar/download.php?id=17388,2022,"Triatomine vectors are responsible for the main route of transmission of the protozoan Trypanosoma cruzi, the etiological agent of Chagas disease. This illness is potentially life-threatening and highly disabling and represents a major public health concern in the endemic countries in Latin America. The analysis of the spatial and temporal occurrence of triatomine insects is critical, since control strategies strongly depend on the vector species found within each area. Such knowledge is non-existent in Hidalgo state, an endemic region of Chagas disease inmexico. A Geographic Information System (GIS) was used to analyze broad-scale spatial and temporal patterns of synanthropic triatomines collected in Hidalgo. Data was taken from the Institute of Epidemiological Diagnosis and Reference (InDRE) ofmexicoand the state program of Vector Control of the Secretary of Health, covering the period of 1997–2019. Our analyses demonstrate a differential distribution of Triatoma dimidiata, T. mexicana, T. gerstaeckeri and T. barberi, which are the four predominant species, and that climate, temperature, and precipitation are some of the drivers of their distribution pattern. Notably, we report the presence of T. nitida, T. pallidipennis and T. phyllosoma for the first time in the state. In addition, we found seasonal variations of the populations of T. mexicana and T. gerstaeckeri, but not for T. dimidiata, whose population remains constant throughout the year. The insects were found mainly intradomicile (81.79%), followed by peridomicile (17.56%) and non-domestic areas (0.65%), with an average T. cruzi infection of 16.4%. Based on this evidence, priority sites for vector control intervention were identified. Our findings are very valuable for understanding the epidemiology of Chagas disease, the generation of future potential risk maps and for the development and implementation of effective and targeted vector control programs in Hidalgo state."
"Trends in Mortality from Ischemic Heart Disease in the Region of the Americas, 2000-2019.","Lanas, F. and A. Soto.",https://bibtri.cepave.edu.ar/download.php?id=17405,2022,"Background: In latest decades, mortality rates from ischemic heart disease (IHD) had declined steadily in most of the world as a consequence of improvements in prevention and therapy. Objective: The aim of this study was to analyze trends in mortality caused by IHD in the region of the Americas from 2000 to 2019. Methods: Estimates of the age-adjusted mortality rate (AAMR) due to IHD were extracted from the Data Portal on Noncommunicable Diseases, Mental Health, and External Causes (ENLACE), Pan American Health Organization. We used Joinpoint regression to analyze significant changes in mortality trends by country, gender, geographical sub-region, and country income, according to the World Bank classification. We also calculated the average annual percent change (AAPC) mortality rate for the overall period in the Americas as a whole and by country and sub-region. Results: In the region of the Americas, the AAMR from IHD decreased from 117.80 (95% uncertainty interval (UI)) 106.64–135.90) in 2000 to 73.64 (62.65–92.66) per 100,000 in 2019. In males, from 149.08 (95% UI 138.23–168.08) to 96.02 (95% UI 83.48–117.19) and in females 92.36 (95% UI 81.35–109.42) to 54.84 (95% UI 45.28– 71.76). The AAPC mortality rate in the region decreased –2.5% (95% CI: –2.7, –2.3), with joinpoints in 2007 and 2012, –2.3% (95% CI: –2.5, –2.1) in men and –2.7% (95% CI: –3.0, –2.5) in women. According to the sub-region analysis, the highest decrease was recorded in North America, AAPC –3.1% (95% CI: –3.3, –3.0) with one joinpoint in 2011, whereas there was a stagnation of the mortality rate in Central America,mexico, and Latin Caribbean with an AAPC of 0.1 (–0.2, 0.3) with one joinpoint in 2007. Conclusions: Age-adjusted mortality rate from IHD between 2000 and 2019 has decreased in the region of the Americas. However, different trends were observed, North America had the highest reduction in AAPC, while Central America,mexico, and Latin Caribbean Region had a stagnation. This trend was highly influenced by country income."
Trypanosoma cruzi and Leishmania spp. in rodents in a peri-urban area of Central Mexico.,"Orduña-Mayares, D., N. Hernandez-Camacho, F. J. Escobedo-Ortegon, E. B. Canche-Pool, S. L. Sosa-Gallegos, S. Zamora-Ledesma, M. E. Villagran-Herrera, R. W. Jones and B. Camacho-Macías.",https://bibtri.cepave.edu.ar/download.php?id=17742,2022,"Rodents are one of the most relevant groups of mammals involved in the process of zoonotic disease transmission. Their ability to adapt to anthropized environments allows them to come into contact with humans with often negative consequences for the latter. The present study designed to detect the presence of Trypanosoma cruzi and Leishmania spp. in rodents living in the peri-urban area of Queretaro in centralmexico. This research was carried out during two seasons of collection of wild and domestic rodents, in three localities within the peri-urban area of the state of Queretaro. These collections were carried out during the dry season of February–May 2017 and in the rainy season of August–November 2017. Samples were obtained from the tail tip, from which DNA was purified using the DNeasy Blood & Tissue Kit. End-point PCR was used for the identification of Trypanosoma cruzi and Leishmania spp. A total of 82 rodents were caught, represented in three families, six genera and seven species, of which 29 (35.3%) were positive for Trypanosoma cruzi; 13 (15.8%) for Leishmania spp.; and 12 individuals presented coinfection with both parasites (14.6%). This study confirmed the presence of Trypanosoma cruzi and Leishmania spp. in synanthropic rodents in the peri-urban area of Queretaro, where Chagas and Leishmaniosis diseases are not considered endemic. It is necessary to continue researching for the presence of vectors, as well as for the detection of diseases caused by parasites in humans and thus be able to confirm the transmission cycle of Trypanosoma cruzi and Leishmania spp. in this central Mexican city."
"Vital statistics of the introduced species Triatoma infestans (Klug, 1834)(Hemiptera: Reduviidae) in western Mexico under laboratory conditions.","Martinez-Ibarra, J. A., F. Martinez-Hernandez, Y. Grant-Guillen, G. Villalobos and B. Nogueda-Torres.",https://bibtri.cepave.edu.ar/download.php?id=17752,2023,"Triatoma infestans, one of the most important vectors of Trypanosoma cruzi to humans, has recently been discovered introduced inmexico. Some of the most important biological parameters to estimate the vectorial capacity of a triatomine, such as the hatching of eggs, life cycle, feeding and defecation behaviors for each instar of a population of T. infestans introduced intomexicoare reported. The egg-to-adult development times of the three studied cohorts had a mean of 215.7 days. The mean total number of blood meals required to molt from first-instar nymphs to adults was 11.7. The cumulative mortality was 30.8%. The highest mortality rate was recorded for third-instar nymphs (10.3%), whereas the lowest rate (0.8%) was recorded for first-instar nymphs. All studied specimens began feeding as soon as a blood meal source was offered, showing aggressive behavior. Feeding times were 10 min for all instars, increasing according to instar, in a similar pattern to the development times and the required blood meals before molting. Most (57.7 -82.5%) of the studied specimens of the first- to third-instar nymphs and adults of T. infestans defecated when feeding (WF). The average number of eggs laid per female per day was 0.9, with an eclosion rate of 96.4%. The results of most of the studied parameters confirm the importance of T. infestans wherever it is found because of its potential high capacity for transmitting T. cruzi to hosts. Active entomological surveillance should be carried out in the area of the first discovery of the introduced T. infestans and its surroundings to avoid the dissemination of this effective vector species inmexico."
Reactions to bites from kissing bugs (primarily genus Triatoma).,"Goddard, J. and R. D. deShazo.",https://bibtri.cepave.edu.ar/download.php?id=17762,2022,"Triatoma insects (colloquial names include kissing bug, Mexican bed bug, and cone-nosed bug) are found primarily in the western and southern United States, Central and South America, andmexico(picture 1 and picture 2). Kissing bug bites are usually painless and undetected by the victim. However, these insects are of medical importance both because they can transmit the protozoan Trypanosoma cruzi, which causes Chagas disease, and also because people can develop life-threatening allergic reactions to their bites. Local reactions to Triatoma bites, most commonly consisting of erythema and edema around the puncture sites (picture 3), develop in some patients and are managed symptomatically. (See 'Local reactions' above.) Allergic reactions/anaphylaxis to Triatoma bites typically occur in the middle of the night, as Triatoma are nocturnal and bite while the victim sleeps. With the exception of this one distinguishing feature, the signs and symptoms of Triatoma anaphylaxis may be identical to those resulting from other triggers. Fatal and near-fatal cases of anaphylaxis have been reported. Acute treatment of anaphylaxis following a Triatoma bite is identical to acute treatment of anaphylaxis of any etiology.Upon discharge, all patients with anaphylaxis should be equipped with an epinephrine autoinjector and an anaphylaxis emergency action plan to manage initial treatment of recurrent episodes. Epinephrine should be kept at the bedside in the future. Once a patient with anaphylaxis has been stabilized, the home (or relevant site) should be thoroughly searched for the blood-engorged insect as soon as possible.If necessary, pest management professionals may be called upon to aid in the inspection process.Identification of the insect is important for diagnosis because reagents for skin testing and laboratory diagnosis are not available.Proper insect identification can be obtained from a local college or university entomology department or the extension service at participating land-grant universities nationwide. Patients should be given information about how to prevent future contact with Triatoma, including modifications of their homes, bedrooms, and surrounding environment.If kissing bugs are suspected to be present or found in the home, a pest management professional should be contacted. Specific immunotherapy to reduce an allergic patient's sensitivity to Triatoma is not commercially available.Thus, avoidance and education about early recognition and treatment of recurrent allergic reactions is critical."
Variaciones geográficas en la reactividad de la prueba para el diagnóstico serológico de la infección por Trypanosoma cruzi.,"Truyens, C., E. Dumonteil, J. Alger, M. L. Cafferata, A. Ciganda, L. Gibbons, C. Herrera, S. Sosa-Estani y P. Buekens.",https://bibtri.cepave.edu.ar/download.php?id=18552,2022,"Antecedentes: La enfermedad de Chagas es una enfermedad desatendida causada por el parásito Trypanosoma cruzi. La mayoría de los diagnósticos se basa en pruebas serológicas, pero la falta de un método de referencia complica la medición del desempeño de las pruebas. Metodología: La reactividad de dos pruebas de diagnóstico rápido y una de inmunoabsorción ligada a enzimas (ELISA), se evaluó usando muestras de una cohorte bien caracterizada de mujeres infectadas con T. cruzi de un estudio previo sobre la transmisión congénita de T. cruzi, usando 481 muestras de sangre o plasma de Argentina (n=149), Honduras (n=228) y México (n=104), con al menos una PCR positiva para T. cruzi. Resultados: La reactividad de las tres pruebas osciló entre el 70,5 % para el ELISA de Wiener y, para las pruebas rápidas, el 81,0% para T-Detect y el 90,4 % para Stat- Pak. La reactividad de las pruebas varió significativamente entre países, siendo mayor en Argentina y menor en México. Considerando al menos dos pruebas serológicas reactivas para confirmación, menos de 12 % de los casos en Argentina no fueron detectados, más de 21 % en Honduras y más de 72 % en México. Las diferencias en el rendimiento de la prueba entre países no se asociaron con la parasitemia, sino con diferencias en los valores de anticuerpos contra los antígenos ELISA. Conclusiones: Tanto las diferencias geográficas en las cepas de T. cruzi, como las diferencias genéticas entre las poblaciones humanas, pudieron contribuir a las discrepancias en las pruebas. Se requieren nuevas pruebas diagnósticas para la detección oportuna de casos."
"An exploratory survey of Trypanosoma cruzi infection in carnivores (Urocyon cinereoargenteus and Spilogale angustifrons) of Yucatan, Mexico.","Interian-Aguiñaga, J. G., F. J. Escobedo-Ortegón, J. L. Guillermo-Cordero and H. A. Ruiz-Piña.",https://bibtri.cepave.edu.ar/download.php?id=18604,2022,"OBJECTIVE We carried out an exploratory study to determine the infection with Trypanosoma cruzi in the gray fox (U. cinereoargenteus) and the southern spotted skunk (S. angustifrons) in Yucatan,mexico. METHODS We used samples from various organs (heart, skeletal muscle, kidney, spleen, liver, esophagus, and stomach) corresponding to individuals of gray fox and spotted skunk, captured in the peridomicile of eight rural localities of Yucatan between the period 1990–2008. The presence of T. cruzi DNA in tissue samples was determined by PCR technique and histopathology study. RESULTS All the individuals studied had at least one tissue sample with T. cruzi DNA. The esophagus (9/13), heart (7/13), and skeletal muscle (6/13) were the organs with the highest frequency of T. cruzi DNA. No nests of amastigotes were found, however, microscopic observation revealed lesions characteristic of T. cruzi infection, such as inflammatory infiltrate by lymphocytes and histiocytes with or without necrosis of cardiomyocytes cells, and proliferation of fibrocytes, fibroblasts and collagen fibers (fibrosis). CONCLUSIONS Our results confirm that these two wild carnivores are natural hosts for T. cruzi in Yucatan,mexico. The synanthropic behavior of these two mammals in Yucatan makes it necessary to focus future studies on their role within the rural peridomiciliary transmission cycle of T. cruzi in the Yucatan Peninsula. DESCRIPTORS Urocyon, Spilogale, Carnivores, Trypanosoma cruzi, PCR, Histopathology, Yucatan."
Chagas Disease and Domestic Medical Screening Guidance for Newly Arrived Individuals Under a Humanitarian-Based Immigration Status: A Call for Action.,"Agudelo Higuita, N. I., C. Franco-Paredes, A. F. Henao-Martinez, N. L. Beatty, J. Manne-Goehler and C. J. Forsyth.",https://bibtri.cepave.edu.ar/download.php?id=18608,2022,"Chagas disease is considered one of the most important neglected tropical diseases in the Western Hemisphere, given its morbidity, mortality, and societal and economic burden. The United States has the fifth highest global burden of Chagas disease. Every year, thousands of migrant people from Latin America and throughout the globe travel to the U.S.–mexicoborder searching for asylum. The U.S. CDC’s Guidance for the U.S. Domestic Medical Examination for Newly Arriving Refugees provides recommendations to safeguard the health of individuals who enter the United States with a humanitarian-based immigration status as defined by the CDC’s guidance under Key Considerations and Best Practices. We encourage the inclusion of Trypanosoma cruzi infection screening recommendations in this guidance as an important step toward understanding the risk and burden of Chagas disease in this vulnerable population, strengthening their access to care and contributing to the 2030 objectives of the WHO’s neglected tropical diseases road map."
Impact of home improvements and health education on the transmission of Trypanosoma cruzi Chagas in a rural area of western Mexico.,"Nogueda-Torres, B., L. Galaviz-Silva, G. Villalvazo-Bejines, Z. J. Molina-Garza and J. A. Martínez-Ibarra.",https://bibtri.cepave.edu.ar/download.php?id=18619,2022,"Chagas disease is one of the most important vector-borne diseases in Latin America. Instituting home improvement preventive measures and increasing health education contribute to successful control of the triatomine insect vector. The impact of home and road improvements and health education upon the inhabitants of 37 human dwellings in three small towns in westernmexicowere studied. Initially, few house roofs were made of concrete and few walls were cement-lined. Almost all houses initially lacked metal window screens and none used barbed wire fences. One year after the intervention, all of these measures were more common, and almost 100% of houses continued to use window screens and barbed wire fences ten years post-intervention. By ten years post-intervention, >75% of houses had cement-lined walls. Initially, 24.3% of human dwellings were infested with Triatoma longipennis Usinger; at one and ten years post-intervention, only 2.7% of dwellings were infested. The abundance of peridomestic opossums decreased after intervention and remained low ten years later. Approximately 10% of dogs were infected in both surveys. Human infections decreased from 2.98% to zero by 13 years post-intervention. Implementation of these intervention measures led to the successful control of Trypanosoma cruzi Chagas transmission in these towns."
Influence of blood meal source on the biological parameters of Triatoma pallidipennis (Heteroptera: Reduviidae) from Mexico.,"Martínez-Ibarra, J. A., B. Nogueda-Torres, O. D. Montañez-Valdez and J. G. Michel-Parra.",https://bibtri.cepave.edu.ar/download.php?id=18622,2022,"Chagas disease is one of the most important vector-borne diseases in Latin America, includingmexico. Triatoma pallidipennis (Stål) (Hemiptera: Reduviidae) is a Mexican triatomine vector commonly associated with different hosts. The influence of six blood meals (rabbits, rats, mice, dogs, cats and chickens) on six biological parameters of the biology of T. pallidipennis was evaluated. A significant difference was found in the period of egg-to-adult development between the five mammalian feeds (mean 195 days) and the chicken feed (221 days). The probability of survival was significantly lower in the chicken cohort (0.285). The total number of blood meals to moult from the first instar to the adult stage was the highest in the chicken cohort (10–15). This cohort had the significantly highest rate of females at the end cycle. The mean number of eggs laid per female and the egg eclosion rate were similar among the six food sources. Most results seemed to be influenced by the higher nutritional quality of the mammalian blood compared to the bird’s blood and the increased energy expenditure required for the digestion of bird blood. These results clearly show that T. pallidipennis, unlike other triatomine species, has a high reproductive capacity when feeding on different hosts."
"Domestic Triatoma spp. Infections with Trypanosoma cruzi, Household Infestations, and Molecular Identification in Oaxaca, México.","Fernández-Santos, N. A., J. C. Trujillo-García, S. A. Hamer, L. Wei, H. Martínez-Montoya, P. Tamez-Guerra, G. L. Hamer and M. A. Rodríguez-Pérez.",https://bibtri.cepave.edu.ar/download.php?id=18723,2022,"In Latin America,mexicois the country with the second highest annual estimated number of Chagas disease cases, caused by Trypanosoma cruzi, due to vector-borne transmission. The state of Oaxaca is the location of the first documented human cases of Chagas disease inmexicoand contained the highest T. cruzi seropositive rate (3.5%) from blood donors. Here, entomological surveys, from 2017 to 2019, were conducted to collect triatomines in 124 villages of 60 municipalities. Four principal domestic Triatoma spp. (Hemiptera: Triatominae), Triatoma phyllosoma, T. barberi, T. mazzotti, and T. dimidiata, of Oaxaca,mexicowere identified by morphology and molecular analysis of the barcode region of the cytochrome oxidase 1 (cox1 or COI or CO1) gene. A total of 41 out of 83 T. phyllosoma specimens examined by microscopy were positive for T. cruzi (49%), 49 out of 171 for T. barberi (28%), 31 out of 177 for T. mazzotti (17%), and none out of 10 for T. dimidiata (0%). Overall, the infestation index was 3.1% of households containing at least one triatomine; the crowding index was a mean of two Triatoma spp./household; and the colonization index was 0.38 for households based on presence of nymphs. Geographical distribution of triatomines in Oaxaca at the municipality level and endophilic behavior is also reported. Precise identification, endophilic habits, and infection rates of these triatomines are paramount for vector control programs of the Ministry of Health of Oaxaca and beyond."
Will Natural Compounds Fill the Chemotherapeutic Gap in the Mitigation of Chagas Disease? A Mechanistic Perspective at Atomisitc Level.,"Okunlola, F. O., A. W. Asuquo, K. F. Paul-Odeniran, O. D. Opayinka, B. O. Adetuyi, K. A. Odelade, A. K. Oyebamiji, H. Alzaylaee and G. El-Saber Batiha.",https://bibtri.cepave.edu.ar/download.php?id=18792,2023,"Background Trypanosoma cruzi, the parasite that causes Chagas disease, spreads to humans and animals through insect vectors that are only found in the Americas, primarily in the impoverished rural areas of Latin America. Up to 8 million individuals inmexico, Central America, and South America are estimated to be infected with Chagas disease, the majority of whom are unaware of their condition. Infection is a chronic and potentially fatal condition if left untreated. Drugs that are currently on the market were empirically developed more than three decades ago. Purpose As a result, they frequently have severe side effects and low efficacy, especially in the common chronic form of the condition. Hence, this has resulted in searching for alternative therapeutic options to control this disease, and natural products could be explored to this effect. Method We employed molecular dynamics simulation and binding energy analyses to decipher and unravel the mechanistic inhibitory potential of five selected natural compounds as potential inhibitors of T. cruzi glucokinase for treating Chagas disease as an alternative therapy. Results The results revealed that CPD3 (ZINC 000002345225) displayed the highest binding activity, with a total binding energy of -35.16 kcal/mol, compared to other compounds. The PRED approach identified crucial moieties of CPD3 and several molecular interactions prominent in its binding activity, such as Hydrogen Bond, Alkyl, and Pi-Alkyl. ASN 308, GLY 306, LEU 187, THR 185, GLY 184, and ALA 182 played significant roles in the effective binding activity of CPD3, as evidenced in their steady complementary multiple interactions exhibited throughout the simulation period. In this study, we recommend CPD3 as a promising lead compound that can further promote more experimental investigations for the design of drugs for Chagas disease, thereby addressing the limitations of current therapy options. Conclusion These results showed that natural compounds could be potential candidates against the inhibition of T. cruzi glucokinase for treating Chagas disease as an alternative therapy."
Investigación latinoamericana en falla cardiaca: análisis visual y bibliométrico de los últimos 20 años.,"Batista Mendoza, G., G. A. G. Puentes, E. Rosero Palacios, P. J. B. Cano, K. T. Ramírez Reyes, C. M. Zapata Valencia, Y. L. Suarez Uribe, A. F. Acuña Reyes y Y. A. Picón-Jaimes.",https://bibtri.cepave.edu.ar/download.php?id=18804,2023,"Objetivo. Analizar de manera visual y bibliométrica la investigación latinoamericana en falla cardiaca en los últimos 20 años. Materiales y métodos. Estudio bibliométrico que utilizó la base de datos Scopus. Se desarrolló una búsqueda no sistemática para la recopilación de datos, los cuales se analizaron a través de Bibliometrix, una herramienta del lenguaje de programación R. Resultados. Se incluyeron 10 204 documentos en un período comprendido entre 2003 a 2023. De estos, el 66,9% (n=6824) correspondieron a artículos originales, seguidos por artículos de revisión (15,5%; n=1583). La colaboración internacional estuvo presente en el 38,41% (n=3919) de los artículos. Brasil se destacó con el mayor número de autores e instituciones prolíficas (70 y 60%, respectivamente), consolidándose como líder en la región, seguido por Argentina y México. Estos países también presentaron los documentos con mayor impacto y métricas más destacadas. Conclusiones. Este estudio identificó un aumento significativo en la investigación sobre falla cardíaca en Latinoamérica durante las últimas dos décadas, siendo Brasil, Argentina y México los principales impulsores de esta tendencia. La colaboración extensa y sólida, principalmente con países de altos ingresos, parece ser fundamental para el impulso y avance de la investigación en esta área. La sistematización de datos y la terapia de resincronización son algunos de los temas de mayor interés en la actualidad."
A Case of Chagas Cardiomyopathy in Western Virginia: Worlds Away?,"Vattikonda, K., C. J. Peterson, B. Mulkey and B. Allen.",https://bibtri.cepave.edu.ar/download.php?id=18821,2023,"Chagas cardiomyopathy, caused by the parasite Trypanosoma cruzi, is a significant cause of cardiac pathology worldwide. Though most frequently observed in Latin America, Chagas disease is present in the United States and should be considered in patients with heart block or other cardiac abnormalities and previous travel to or residence in endemic areas. Here we describe a new diagnosis of Chagas cardiomyopathy in a patient residing in Virginia with a previous residence inmexico."
Biological aspects of crosses between populations of Triatoma mexicana (Hemiptera: Reduviidae: Triatominae).,"Martínez-Ibarra, J. A., M. E. Villagrán-Herrera, J. A. de Diego-Cabrera and J. G. Michel-Parra.",https://bibtri.cepave.edu.ar/download.php?id=18846,2023,"We examined the degree of reproductive isolation in four populations of Triatoma mexicana Herrich-Schaeffer frommexicoalong with fertility and the segregation of morphological characteristics in two generations of offspring from crosses between these populations. The percentage of couples with (fertile) offspring was high among all sets of crosses between cohorts from Peñamiller, Meztitlán, and Orizabita. It was low in crosses involving a cohort from Tierra Blanca, mainly in crosses with Meztitlán. Among sets of crosses involving Tierra Blanca specimens, whole first-generation (F1) individuals were morphologically similar to the specimens from other locations. All F1 individuals of crosses involving Peñamiller looked like Peñamiller. However, in crosses between F1 and F1 progeny of parental crosses, alleles for size, overall color, length of head, ante and post ocular distance, and humeral angle apparently had Mendelian dominant/recessive relationships. The cohorts from Peñamiller and Meztitlán seemed to be dominant with respect to Orizabita and Tierra Blanca. Results indicated that cohorts from Peñamiller, Meztitlán, and Orizabita were not reproductively isolated. In contrast, Tierra Blanca was reproductively isolated from the other three populations of T. mexicana and is apparently undergoing an early divergence process of speciation for allopatry."
"Análise do status genérico e específico de Meccus Stal, 1859 (Hemiptera, Triatominae).","Cesaretto, N. R.",https://bibtri.cepave.edu.ar/download.php?id=18873,2023,"O gênero Meccus é composto por seis espécies que apresentam distribuição restrita ao México, onde são responsáveis por 67% das transmissões vetoriais de Trypanosoma cruzi para humanos. A taxonomia de Meccus é bastante complexa, uma vez que o gênero já foi alterado diversas vezes: em 1859 foi descrito como Meccus; no entanto, em 1979, as espécies desse gênero foram agrupadas em Triatoma. Em 2000, o gênero Meccus foi revalidado pela estreita relação morfológica, bem como sinapomorfias das espécies agrupadas nesse gênero (dados confirmados por análises moleculares). Além disso, o gênero Meccus é um grupo parafilético, uma vez que M. longipennis é mais próximo filogeneticamente de Triatoma do que dos outros Meccus. Existem diversas propostas de reorganização taxonômicas para os grupos pertencentes à tribo Triatomini. Entre elas, sugere-se que Meccus, Mepraia e Nesotriatoma sejam gêneros ou complexos de espécies pertencentes ao gênero Triatoma. Cruzamentos experimentais entre espécies agrupadas em gêneros diferentes, em geral, não resultam em híbridos, ou seja, existem barreiras reprodutivas pré-zigóticas instaladas. Assim, o presente estudo teve como objetivo realizar cruzamentos experimentais entre M. longipennis e T. mopan, com o intuito de avaliar o status genérico de Meccus. Além disso, revisitamos questões genéticas, taxonômicas e evolutivas relacionadas com o status específico das seis espécies que compõem o gênero Meccus. Híbridos foram obtidos para o cruzamento entre  T. mopan x T. longipennis, demonstrando que não existe barreira reprodutiva pré-zigótica instalada entre Meccus e Triatoma. Além disso, informações genéticas, taxonômicas e evolutivas revisitadas confirmaram o status específico das espécies inicialmente agrupadas no gênero Meccus. Nossos resultados demonstram que Meccus não é um gênero válido (o que resultou na sua sinonimização com Triatoma) e ressaltam que T. bassolsae, T. longipennis, T. mazzottii, T. pallidipennis, T. phyllosoma e T. picturata são espécies válidas."
"Disentangling the contributions of biotic and abiotic predictors in the niche and the species distribution model of Trypanosoma cruzi, etiological agent of Chagas disease.","Rengifo-Correa, L., C. González-Salazar and C. R. Stephens.",https://bibtri.cepave.edu.ar/download.php?id=18929,2023,"The potential benefits of incorporating biotic, as well as abiotic, predictors in niche and species distribution models (SDMs), as well as how to achieve this, is still debated, with their interpretability and explanatory potential being particularly questioned. It is therefore important to stress test modelling methodologies that include biotic factors against use cases where there is ample knowledge of the potential biotic component of the niche. Relatively well studied and important vector-borne diseases offer just such an opportunity, where knowledge of the agents involved in the transmission cycle –vectors and hosts– can serve to calibrate and test the niche model and corresponding SDM. Here, we study the contributions of biotic –14 vectors, 459 potential hosts– and abiotic –258 climatic categories– predictors to the explanatory and predictive features of the niche and corresponding SDM for the etiological agent of Chagas disease, Trypanosoma cruzi, inmexico. Using an established spatial data mining technique, we generate biotic, abiotic and biotic+abiotic niche and SDM models. We test our models by comparing predictions of the most important probable hosts of Chagas disease with a previously published list of confirmed hosts. We quantify, compare, and contrast the individual and total contributions of predictors to the niche and distribution of Chagas disease inmexico. We assess the relative predictive potential of these variables to model performance, showing that models that include relevant biotic niche variables lead to more predictive, more ecologically realistic SDMs. Our research illustrates a useful general procedure for identifying and ranking potential biotic interactions and for assessing the relative importance of biotic and abiotic predictors. We conclude that the inclusion of both abiotic and biotic predictors in SDMs not only provides more predictive and accurate models but also models that are more understandable and explainable from an ecological niche perspective."
Conocimientos actuales sobre Trypanosoma cruzi y la enfermedad de Chagas en México: una revisión sistemática.,"Bravo-Ramírez, I. E., A. Pech-May, I. J. May-Concha y J. M. Ramsey.",https://bibtri.cepave.edu.ar/download.php?id=18935,2023,"Objetivo. Sistematizar, evaluar y sintetizar la investigación original específica en México sobre la zoonosis por Trypanosoma cruzi, los vectores (Triatominae: Hemiptera: Reduviidae) y la enfermedad de Chagas (EC). Material y métodos. La investigación original fue identificada con PRISMA mediante cuatro sistemas de búsqueda; usando criterios de inclusión, se realizó la asignación a 14 áreas temáticas y fue evaluada mediante criterios técnicos. Resultados. De un total de 1 410 registros, fueron elegidos 659 (46.7%) para la valoración técnica, de los cuales, 221 (15.7%) fueron incluidos como las evidencias de mayor calidad. El buscador PubMed contribuyó con 95% de los registros, mientras que los buscadores BibTri, Lilacs y Scielo aportaron 5%. La tasa de publicación fue constante de 1950 a 1990, con un incremento exponencial de 1995 a 2020. La alta calidad de publicaciones incrementó de 5.3% en 1990 hasta 49.8% en 2020. Los temas de aspectos sistémicos, económicos, antropológicos y sociales de la EC en México fueron los menos representados (8%). Conclusiones. En las dos últimas décadas en México ha incrementado la investigación científica. Sin embargo, son notables las carencias en las áreas para poder fundamentar la política pública sanitaria en cuanto a atención, prevención y control de la EC en el país."
Geometric morphometrics and ecological niche modelling for delimitation of Triatoma pallidipennis (Hemiptera: Reduviidae: Triatominae) haplogroups.,"Cruz, D. D., S. M. Ospina-Garces, E. Arellano, C. N. Ibarra-Cerdeña, E. Nava-García and R. Alcalá.",https://bibtri.cepave.edu.ar/download.php?id=18970,2023,"A recent phylogenetic analysis of Triatoma pallidipennis, an important Chagas disease vector inmexico, based on molecular markers, revealed five monophyletic haplogroups with validity as cryptic species. Here we compare T. pallidipennis haplogroups using head and pronotum features, environmental characteristics of their habitats, and ecological niche modeling. To analyze variation in shape, images of the head and pronotum of the specimens were obtained and analyzed using methods based on landmarks and semi-landmarks. Ecological niche models were obtained from occurrence data, as well as a set of bioclimatic variables that characterized the environmental niche of each analyzed haplogroup. Deformation grids for head showed a slight displacement towards posterior region of pre-ocular landmarks. Greatest change in head shape was observed with strong displacement towards anterior region of antenniferous tubercle. Procrustes ANOVA and pairwise comparisons showed differences in mean head shape in almost all haplogroups. However, pairwise comparisons of mean pronotum shape only showed differences among three haplogroups. Correct classification of all haplogroups was not possible using discriminant analysis. Important differences were found among the environmental niches of the analyzed haplogroups. Ecological niche models of each haplogroup did not predict the climatic suitability areas of the other haplogroups, revealing differences in environmental conditions. Significant differences were found between at least two haplogroups, demonstrating distinct environmental preferences among them. Our results show how the analysis of morphometric variation and the characterization of the environmental conditions that define the climatic niche can be used to improve the delimitation of T. pallidipennis haplogroups that constitute cryptic species."
